sourcevertex,targetvertex,weight,sourcelon,sourcelat,targetlon,targetlat
455809_422261,455925_422261,2.171506,-1.156281,53.693817,-1.1545174,53.69381
455822_422312,455511_422268,5.9120364,-1.156075,53.694275,-1.1607922,53.693913
455925_422261,456149_422272,4.1761737,-1.1545174,53.69381,-1.15113,53.693886
455925_422261,455809_422261,2.171506,-1.1545174,53.69381,-1.156281,53.693817
456149_422272,455925_422261,4.1761737,-1.15113,53.693886,-1.1545174,53.69381
456149_422272,455907_422316,4.631204,-1.15113,53.693886,-1.1547872,53.6943
456149_422272,456515_422297,6.8390603,-1.15113,53.693886,-1.1455836,53.694073
455907_422316,456149_422272,4.631204,-1.1547872,53.6943,-1.15113,53.693886
455913_422197,456174_422247,4.9967566,-1.1547128,53.693237,-1.1507422,53.693657
456174_422247,455913_422197,4.9967566,-1.1507422,53.693657,-1.1547128,53.693237
456174_422247,455925_422242,4.6589794,-1.1507422,53.693657,-1.1545246,53.693638
456174_422247,456526_422281,6.58088,-1.1507422,53.693657,-1.1454165,53.693924
455925_422242,456174_422247,4.6589794,-1.1545246,53.693638,-1.1507422,53.693657
455925_422242,455813_422242,2.0924675,-1.1545246,53.693638,-1.1562239,53.693645
456526_422281,456174_422247,6.58088,-1.1454165,53.693924,-1.1507422,53.693657
456526_422281,457132_422351,11.389175,-1.1454165,53.693924,-1.136217,53.69449
456515_422297,457131_422370,11.581552,-1.1455836,53.694073,-1.1362296,53.694656
456515_422297,456149_422272,6.8390603,-1.1455836,53.694073,-1.15113,53.693886
457131_422370,456515_422297,11.581552,-1.1362296,53.694656,-1.1455836,53.694073
457131_422370,458230_422254,20.671343,-1.1362296,53.694656,-1.1196208,53.693493
458232_422234,459427_421725,24.254915,-1.1195943,53.693314,-1.1015981,53.688602
458232_422234,457132_422351,20.689983,-1.1195943,53.693314,-1.136217,53.69449
458230_422254,459433_421743,24.408518,-1.1196208,53.693493,-1.1015038,53.688763
458230_422254,457131_422370,20.671343,-1.1196208,53.693493,-1.1362296,53.694656
457132_422351,456526_422281,11.389175,-1.136217,53.69449,-1.1454165,53.693924
457132_422351,458232_422234,20.689983,-1.136217,53.69449,-1.1195943,53.693314
441823_423585,440338_423707,27.868126,-1.3678963,53.70702,-1.3903755,53.708233
441823_423585,443917_423583,41.183117,-1.3678963,53.70702,-1.3361766,53.706833
447285_424061,447386_423949,2.816862,-1.2850753,53.710835,-1.2835652,53.70982
447285_424061,447305_424056,0.37766942,-1.2850753,53.710835,-1.2847767,53.710793
447285_424061,447018_424172,5.670261,-1.2850753,53.710835,-1.2891138,53.71186
447285_424061,447053_424111,4.4270835,-1.2850753,53.710835,-1.2885834,53.711308
447386_423949,447285_424061,2.816862,-1.2835652,53.70982,-1.2850753,53.710835
447386_423949,447455_423859,2.1114814,-1.2835652,53.70982,-1.282538,53.709003
447386_423949,447305_424056,2.5064871,-1.2835652,53.70982,-1.2847767,53.710793
446327_431474,444830_432288,33.10256,-1.2984884,53.77755,-1.321076,53.784996
446327_431474,446951_430830,16.889242,-1.2984884,53.77755,-1.2891202,53.7717
444830_432288,446327_431474,33.10256,-1.321076,53.784996,-1.2984884,53.77755
444830_432288,444719_433373,20.440006,-1.321076,53.784996,-1.3226022,53.794754
446624_424178,446176_424046,8.724984,-1.2950746,53.71195,-1.301885,53.710804
446624_424178,446717_424173,1.7334393,-1.2950746,53.71195,-1.29367,53.711895
446624_424178,446719_424201,1.820307,-1.2950746,53.71195,-1.2936329,53.712147
446176_424046,446624_424178,8.724984,-1.301885,53.710804,-1.2950746,53.71195
446176_424046,445517_423965,12.408099,-1.301885,53.710804,-1.3118842,53.71013
446176_424046,446713_424129,10.1734,-1.301885,53.710804,-1.2937294,53.711502
446996_425016,447068_424643,7.114017,-1.28931,53.719448,-1.2882842,53.716087
446996_425016,447021_424655,6.7779174,-1.28931,53.719448,-1.2889876,53.716198
446996_425016,447001_425550,9.9594,-1.28931,53.719448,-1.2891539,53.72425
447068_424643,446996_425016,7.114017,-1.2882842,53.716087,-1.28931,53.719448
447068_424643,447055_424537,1.9940424,-1.2882842,53.716087,-1.2884932,53.715137
446973_424850,446983_425551,13.060166,-1.2896806,53.71796,-1.2894266,53.72425
446973_424850,446980_424659,3.5837584,-1.2896806,53.71796,-1.2896066,53.71624
446973_424850,447001_424657,3.6385634,-1.2896806,53.71796,-1.2892866,53.716225
446983_425551,446973_424850,13.060166,-1.2894266,53.72425,-1.2896806,53.71796
446983_425551,447658_427184,34.57651,-1.2894266,53.72425,-1.2789471,53.738876
448013_427912,447958_428473,10.561136,-1.2734504,53.74538,-1.2741944,53.75043
448013_427912,447667_427166,15.602259,-1.2734504,53.74538,-1.278818,53.738712
447958_428473,448013_427912,10.561136,-1.2741944,53.75043,-1.2734504,53.74538
447958_428473,447655_429374,17.763884,-1.2741944,53.75043,-1.2786627,53.758556
447655_429374,447958_428473,17.763884,-1.2786627,53.758556,-1.2741944,53.75043
447655_429374,447519_429862,9.669344,-1.2786627,53.758556,-1.2806371,53.762955
447655_429374,447411_429884,10.524599,-1.2786627,53.758556,-1.2822804,53.763157
447940_428454,447574_429501,20.71869,-1.2744702,53.750263,-1.2798637,53.7597
447940_428454,447990_427902,10.39057,-1.2744702,53.750263,-1.2737999,53.745296
447574_429501,447940_428454,20.71869,-1.2798637,53.7597,-1.2744702,53.750263
447574_429501,447299_429866,8.630846,-1.2798637,53.7597,-1.2839823,53.763004
447574_429501,447387_429886,7.98288,-1.2798637,53.7597,-1.2826387,53.763184
447232_430259,446951_430830,11.864524,-1.2849356,53.76655,-1.2891202,53.7717
447232_430259,447235_430247,0.23506473,-1.2849356,53.76655,-1.2848957,53.766438
447232_430259,447241_430248,0.2706693,-1.2849356,53.76655,-1.2848015,53.766445
446951_430830,447232_430259,11.864524,-1.2891202,53.7717,-1.2849356,53.76655
446951_430830,446327_431474,16.889242,-1.2891202,53.7717,-1.2984884,53.77755
447391_423822,447286_423909,2.537245,-1.2835168,53.708675,-1.2850865,53.70947
447391_423822,447780_422984,17.529379,-1.2835168,53.708675,-1.277753,53.70111
444719_433373,444830_432288,20.440006,-1.3226022,53.794754,-1.321076,53.784996
444719_433373,444700_433433,1.1779335,-1.3226022,53.794754,-1.32289,53.795296
444811_432280,444692_433388,20.880123,-1.3213661,53.784927,-1.323016,53.794895
444811_432280,446312_431464,33.223537,-1.3213661,53.784927,-1.2987137,53.777454
444692_433388,444811_432280,20.880123,-1.323016,53.794895,-1.3213661,53.784927
444692_433388,444678_433426,0.7460183,-1.323016,53.794895,-1.3232268,53.79523
447703_423528,447473_423871,7.7092285,-1.278829,53.70601,-1.2822526,53.70911
447703_423528,447527_423904,7.7660837,-1.278829,53.70601,-1.2814294,53.709404
447703_423528,447886_423007,10.327189,-1.278829,53.70601,-1.2761335,53.70131
447473_423871,447703_423528,7.7092285,-1.2822526,53.70911,-1.278829,53.70601
447473_423871,447333_424050,4.245705,-1.2822526,53.70911,-1.2843591,53.71073
447527_423904,447703_423528,7.7660837,-1.2814294,53.709404,-1.278829,53.70601
447527_423904,447333_424050,4.7072597,-1.2814294,53.709404,-1.2843591,53.71073
446917_424378,446901_424164,4.0794263,-1.2906071,53.713722,-1.2908777,53.711796
446917_424378,446980_424659,5.4588704,-1.2906071,53.713722,-1.2896066,53.71624
446917_424378,446719_424201,5.10879,-1.2906071,53.713722,-1.2936329,53.712147
447305_424056,447046_424505,9.714083,-1.2847767,53.710793,-1.2886279,53.714855
447305_424056,447386_423949,2.5064871,-1.2847767,53.710793,-1.2835652,53.70982
447305_424056,447333_424050,0.5282898,-1.2847767,53.710793,-1.2843591,53.71073
447305_424056,447285_424061,0.37766942,-1.2847767,53.710793,-1.2850753,53.710835
447333_424050,447055_424537,10.512296,-1.2843591,53.71073,-1.2884932,53.715137
447333_424050,447527_423904,4.7072597,-1.2843591,53.71073,-1.2814294,53.709404
447333_424050,447473_423871,4.245705,-1.2843591,53.71073,-1.2822526,53.70911
447333_424050,447305_424056,0.5282898,-1.2843591,53.71073,-1.2847767,53.710793
447055_424537,447333_424050,10.512296,-1.2884932,53.715137,-1.2843591,53.71073
447055_424537,447021_424655,2.2805567,-1.2884932,53.715137,-1.2889876,53.716198
447055_424537,447068_424643,1.9940424,-1.2884932,53.715137,-1.2882842,53.716087
447055_424537,447046_424505,0.6129206,-1.2884932,53.715137,-1.2886279,53.714855
446980_424659,446917_424378,5.4588704,-1.2896066,53.71624,-1.2906071,53.713722
446980_424659,446973_424850,3.5837584,-1.2896066,53.71624,-1.2896806,53.71796
447021_424655,446996_425016,6.7779174,-1.2889876,53.716198,-1.28931,53.719448
447021_424655,447055_424537,2.2805567,-1.2889876,53.716198,-1.2884932,53.715137
447001_425550,446996_425016,9.9594,-1.2891539,53.72425,-1.28931,53.719448
447001_425550,447667_427166,34.167713,-1.2891539,53.72425,-1.278818,53.738712
447382_429897,447216_430244,7.1656528,-1.2827138,53.76328,-1.2851748,53.76641
447382_429897,447387_429886,0.21847412,-1.2827138,53.76328,-1.2826387,53.763184
447216_430244,447382_429897,7.1656528,-1.2851748,53.76641,-1.2827138,53.76328
447216_430244,447197_430283,0.8231926,-1.2851748,53.76641,-1.2854576,53.76677
447406_429895,447235_430247,7.295954,-1.2823571,53.763256,-1.2848957,53.766438
447406_429895,447411_429884,0.22798109,-1.2823571,53.763256,-1.2822804,53.763157
447235_430247,447406_429895,7.295954,-1.2848957,53.766438,-1.2823571,53.763256
447235_430247,447232_430259,0.23506473,-1.2848957,53.766438,-1.2849356,53.76655
447241_430248,447492_429905,8.033025,-1.2848015,53.766445,-1.2810448,53.763344
447241_430248,447232_430259,0.2706693,-1.2848015,53.766445,-1.2849356,53.76655
447492_429905,447241_430248,8.033025,-1.2810448,53.763344,-1.2848015,53.766445
447409_423833,447226_423971,4.285038,-1.2832425,53.708775,-1.2859931,53.710033
447409_423833,447796_422987,17.633955,-1.2832425,53.708775,-1.2775102,53.701134
447001_424657,447046_424505,2.9564843,-1.2892866,53.716225,-1.2886279,53.714855
447001_424657,446973_424850,3.6385634,-1.2892866,53.716225,-1.2896806,53.71796
448126_421854,448099_421912,1.1919142,-1.2726794,53.690926,-1.2730842,53.691444
448126_421854,448492_421266,12.924087,-1.2726794,53.690926,-1.2672237,53.68561
448099_421912,448126_421854,1.1919142,-1.2730842,53.691444,-1.2726794,53.690926
448099_421912,447927_422705,15.240807,-1.2730842,53.691444,-1.275563,53.698597
447455_423859,447386_423949,2.1114814,-1.282538,53.709003,-1.2835652,53.70982
447455_423859,447872_423003,17.928858,-1.282538,53.709003,-1.2763511,53.701275
446726_424038,446865_424093,2.8189127,-1.2935439,53.710682,-1.2914431,53.711163
446726_424038,446829_424099,2.22687,-1.2935439,53.710682,-1.2919773,53.71122
446726_424038,446711_424034,0.3003087,-1.2935439,53.710682,-1.2937818,53.71065
446865_424093,446726_424038,2.8189127,-1.2914431,53.711163,-1.2935439,53.710682
446865_424093,446951_424074,1.6452667,-1.2914431,53.711163,-1.2901419,53.71098
446865_424093,446829_424099,0.66697985,-1.2914431,53.711163,-1.2919773,53.71122
446865_424093,446884_424107,0.4507427,-1.2914431,53.711163,-1.2911392,53.711285
446829_424099,446726_424038,2.22687,-1.2919773,53.71122,-1.2935439,53.710682
446829_424099,446865_424093,0.66697985,-1.2919773,53.71122,-1.2914431,53.711163
446829_424099,446847_424113,0.43042383,-1.2919773,53.71122,-1.2917037,53.711346
446829_424099,446712_424110,2.2028232,-1.2919773,53.71122,-1.293756,53.71133
446884_424107,446915_424128,0.69307745,-1.2911392,53.711285,-1.2906721,53.71147
446884_424107,446932_424096,0.91397494,-1.2911392,53.711285,-1.2904162,53.711185
446884_424107,446847_424113,0.7066855,-1.2911392,53.711285,-1.2917037,53.711346
446884_424107,446865_424093,0.4507427,-1.2911392,53.711285,-1.2914431,53.711163
446915_424128,446884_424107,0.69307745,-1.2906721,53.71147,-1.2911392,53.711285
446915_424128,446932_424096,0.6772325,-1.2906721,53.71147,-1.2904162,53.711185
446915_424128,446910_424139,0.23562397,-1.2906721,53.71147,-1.29075,53.711575
446915_424128,446928_424135,0.28744632,-1.2906721,53.71147,-1.2904685,53.71154
446885_424145,446847_424113,0.9106195,-1.291133,53.711628,-1.2917037,53.711346
446885_424145,446901_424164,0.47162074,-1.291133,53.711628,-1.2908777,53.711796
446885_424145,446910_424139,0.48317826,-1.291133,53.711628,-1.29075,53.711575
446885_424145,446717_424173,3.1732807,-1.291133,53.711628,-1.29367,53.711895
446847_424113,446885_424145,0.9106195,-1.2917037,53.711346,-1.291133,53.711628
446847_424113,446884_424107,0.7066855,-1.2917037,53.711346,-1.2911392,53.711285
446847_424113,446829_424099,0.43042383,-1.2917037,53.711346,-1.2919773,53.71122
446847_424113,446713_424129,2.5143166,-1.2917037,53.711346,-1.2937294,53.711502
447197_430283,447209_430242,0.7956037,-1.2854576,53.76677,-1.2852932,53.7664
447197_430283,447216_430244,0.8231926,-1.2854576,53.76677,-1.2851748,53.76641
447197_430283,446932_430826,11.263348,-1.2854576,53.76677,-1.2894032,53.77167
444678_433426,444692_433388,0.7460183,-1.3232268,53.79523,-1.323016,53.794895
444678_433426,443465_434984,38.30828,-1.3232268,53.79523,-1.3414232,53.809334
444700_433433,444719_433373,1.1779335,-1.32289,53.795296,-1.3226022,53.794754
444700_433433,443622_435574,48.69512,-1.32289,53.795296,-1.3389531,53.81463
448089_421894,448081_421912,0.3789743,-1.2732301,53.691284,-1.2733489,53.691456
448089_421894,448492_421244,14.276128,-1.2732301,53.691284,-1.2672342,53.68541
446910_424139,446885_424145,0.48317826,-1.29075,53.711575,-1.291133,53.711628
446910_424139,446901_424164,0.48466954,-1.29075,53.711575,-1.2908777,53.711796
446910_424139,446915_424128,0.23562397,-1.29075,53.711575,-1.2906721,53.71147
446910_424139,446928_424135,0.3541816,-1.29075,53.711575,-1.2904685,53.71154
446928_424135,446910_424139,0.3541816,-1.2904685,53.71154,-1.29075,53.711575
446928_424135,446915_424128,0.28744632,-1.2904685,53.71154,-1.2906721,53.71147
446928_424135,447053_424111,2.368729,-1.2904685,53.71154,-1.2885834,53.711308
446928_424135,447018_424172,1.8029708,-1.2904685,53.71154,-1.2891138,53.71186
447387_429886,447382_429897,0.21847412,-1.2826387,53.763184,-1.2827138,53.76328
447387_429886,447574_429501,7.98288,-1.2826387,53.763184,-1.2798637,53.7597
447411_429884,447406_429895,0.22798109,-1.2822804,53.763157,-1.2823571,53.763256
447411_429884,447655_429374,10.524599,-1.2822804,53.763157,-1.2786627,53.758556
446185_424023,445526_423948,12.391695,-1.3017521,53.710594,-1.3117503,53.709972
446185_424023,446712_424110,10.003579,-1.3017521,53.710594,-1.293756,53.71133
446185_424023,446711_424034,9.857246,-1.3017521,53.710594,-1.2937818,53.71065
443658_436774,443354_438898,40.352467,-1.3382391,53.825405,-1.3425583,53.84452
443658_436774,443625_435658,20.806305,-1.3382391,53.825405,-1.3388942,53.815384
443354_438898,443658_436774,40.352467,-1.3425583,53.84452,-1.3382391,53.825405
443354_438898,443335_439163,4.9686084,-1.3425583,53.84452,-1.3427955,53.846912
443625_435658,443658_436774,20.806305,-1.3388942,53.815384,-1.3382391,53.825405
443625_435658,443622_435574,1.5645505,-1.3388942,53.815384,-1.3389531,53.81463
443236_439624,443085_440082,8.996585,-1.3442497,53.851055,-1.3464808,53.855183
443236_439624,443244_439675,0.9622555,-1.3442497,53.851055,-1.344121,53.851513
443236_439624,443335_438895,13.756599,-1.3442497,53.851055,-1.3428333,53.844494
443236_439624,443240_439338,5.3524294,-1.3442497,53.851055,-1.3442285,53.84849
443085_440082,443236_439624,8.996585,-1.3464808,53.855183,-1.3442497,53.851055
443085_440082,443065_440211,2.433414,-1.3464808,53.855183,-1.3467668,53.856346
443244_439675,443467_440118,9.488897,-1.344121,53.851513,-1.3406688,53.855476
443244_439675,443236_439624,0.9622555,-1.344121,53.851513,-1.3442497,53.851055
443244_439675,443228_439720,0.8903007,-1.344121,53.851513,-1.3443578,53.851917
443244_439675,443335_439163,9.711659,-1.344121,53.851513,-1.3427955,53.846912
443467_440118,443244_439675,9.488897,-1.3406688,53.855476,-1.344121,53.851513
443467_440118,443786_440251,6.4902844,-1.3406688,53.855476,-1.3358005,53.856644
443228_439720,443244_439675,0.8903007,-1.3443578,53.851917,-1.344121,53.851513
443228_439720,443111_440086,7.174414,-1.3443578,53.851917,-1.346085,53.855217
443228_439720,443153_440105,7.330627,-1.3443578,53.851917,-1.3454438,53.855385
443111_440086,443228_439720,7.174414,-1.346085,53.855217,-1.3443578,53.851917
443111_440086,443090_440215,2.4363966,-1.346085,53.855217,-1.3463862,53.856377
443153_440105,443228_439720,7.330627,-1.3454438,53.855385,-1.3443578,53.851917
443786_440251,443467_440118,6.4902844,-1.3358005,53.856644,-1.3406688,53.855476
440885_457178,440847_457281,2.0466104,-1.3776432,54.009007,-1.3782092,54.009933
440885_457178,441118_456751,9.076183,-1.3776432,54.009007,-1.3741406,54.005157
440847_457281,440885_457178,2.0466104,-1.3782092,54.009933,-1.3776432,54.009007
440847_457281,440734_457719,8.444062,-1.3782092,54.009933,-1.3798721,54.013885
440902_457185,440865_457288,2.0406451,-1.377383,54.009068,-1.3779337,54.01
440902_457185,441150_456742,9.49188,-1.377383,54.009068,-1.373647,54.005074
440865_457288,440902_457185,2.0406451,-1.3779337,54.01,-1.377383,54.009068
440865_457288,440744_457764,9.163424,-1.3779337,54.01,-1.3797023,54.014286
440062_462593,439621_465011,45.89951,-1.389488,54.05774,-1.3959093,54.079502
440062_462593,440154_461645,17.763325,-1.389488,54.05774,-1.3882078,54.04921
439621_465011,440062_462593,45.89951,-1.3959093,54.079502,-1.389488,54.05774
439621_465011,439573_465285,5.2858806,-1.3959093,54.079502,-1.3966031,54.081966
439621_465011,439524_465265,5.0696435,-1.3959093,54.079502,-1.3973588,54.08179
438409_468989,438525_467266,32.64697,-1.4139273,54.11535,-1.4123722,54.099857
438409_468989,438385_470008,19.109589,-1.4139273,54.11535,-1.4141674,54.1245
438525_467266,438409_468989,32.64697,-1.4123722,54.099857,-1.4139273,54.11535
438525_467266,438967_466355,18.883286,-1.4123722,54.099857,-1.4057224,54.091633
438547_467264,438428_468987,32.673996,-1.4120377,54.09983,-1.4136264,54.11533
438547_467264,438983_466363,18.64561,-1.4120377,54.09983,-1.405483,54.09171
438428_468987,438547_467264,32.673996,-1.4136264,54.11533,-1.4120377,54.09983
438428_468987,438403_470012,19.219198,-1.4136264,54.11533,-1.4138916,54.12454
438403_470012,437128_472542,53.03571,-1.4138916,54.12454,-1.4330889,54.147366
438403_470012,438428_468987,19.219198,-1.4138916,54.12454,-1.4136264,54.11533
438385_470008,437271_472124,44.75998,-1.4141674,54.1245,-1.4309514,54.1436
438385_470008,438409_468989,19.109589,-1.4141674,54.1245,-1.4139273,54.11535
437271_472124,438385_470008,44.75998,-1.4309514,54.1436,-1.4141674,54.1245
437271_472124,436969_472780,14.256369,-1.4309514,54.1436,-1.435494,54.149517
437271_472124,436969_472780,13.500097,-1.4309514,54.1436,-1.435494,54.149517
439573_465285,439621_465011,5.2858806,-1.3966031,54.081966,-1.3959093,54.079502
439362_465583,439426_465258,6.259507,-1.3997897,54.084667,-1.3988461,54.081745
